participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
26,0.0,0.0,,3,10,8.666666666666666,0,0,0.0,2,41.5,27.177295900233737,143.28863225313523,1,7.0,4.324179415825486,22.62061383915018
15,0.0,0.0,,4,31,20.5,1,28,28.0,1,23.0,2.8693514170964938,18.46441764584011,0,0.0,0.0,0.0
24,1.0,0.0,,2,30,28.0,0,0,0.0,2,29.0,27.343931168107616,118.80284469699971,0,0.0,0.0,0.0
22,0.0,0.0,,6,21,14.833333333333334,1,37,37.0,2,8.0,9.451201384978383,66.15840969484856,1,11.0,2.8129280681972615,22.82246213442511
14,0.0,0.0,,1,115,115.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,1,72,72.0,0,0,0.0,1,43.0,5.395704758708581,25.2659124631252,1,8.5,2.178585843622249,11.331708561034961
3,1.0,0.0,,3,27,24.333333333333332,0,0,0.0,1,36.0,9.847067013764635,29.060186874079594,0,0.0,0.0,0.0
18,1.0,0.0,,2,22,16.0,0,0,0.0,1,82.0,35.64755363845236,151.20410515953728,0,0.0,0.0,0.0
18,1.0,0.0,,3,11,10.333333333333334,0,0,0.0,2,41.0,34.630819758091974,248.3623182011413,0,0.0,0.0,0.0
2,1.0,0.0,,1,14,14.0,0,0,0.0,1,101.0,19.959354728995663,97.00934799399131,0,0.0,0.0,0.0
1,1.0,0.0,,2,39,23.0,0,0,0.0,1,55.0,28.22854633655775,184.23920932089365,0,0.0,0.0,0.0
6,0.0,0.0,,6,25,16.166666666666668,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,3,21,16.666666666666668,1,9,9.0,2,31.5,8.568547294580728,47.26521611428403,0,0.0,0.0,0.0
3,0.0,0.0,,5,31,14.8,0,0,0.0,3,12.333333333333334,24.871402338674397,100.54223005411446,0,0.0,0.0,0.0
3,0.0,0.0,,4,19,11.5,0,0,0.0,2,30.5,21.048996791899192,115.50696859231425,0,0.0,0.0,0.0
16,0.0,0.0,,4,52,23.75,0,0,0.0,2,7.0,14.139059592122074,52.41538634008416,0,0.0,0.0,0.0
9,1.0,0.0,,4,41,17.5,0,0,0.0,2,21.0,10.696543766592786,48.3871233975579,0,0.0,0.0,0.0
3,0.0,0.0,,3,37,23.333333333333332,1,11,11.0,3,12.666666666666666,10.313484278402507,65.39272511410132,0,0.0,0.0,0.0
22,0.0,0.0,,2,51,41.0,0,0,0.0,2,16.0,21.355316674414674,77.53979366878613,0,0.0,0.0,0.0
26,0.0,0.0,,3,53,29.333333333333332,0,0,0.0,2,12.5,30.099810954495915,137.67570765972997,0,0.0,0.0,0.0
17,1.0,0.0,,2,46,35.0,0,0,0.0,1,44.0,28.808282117451228,97.04382440512403,0,0.0,0.0,0.0
17,1.0,0.0,,7,21,10.428571428571429,0,0,0.0,1,29.0,33.72353425423008,192.27236169632906,0,0.0,0.0,0.0
12,0.0,0.0,,4,30,21.75,0,0,0.0,2,12.5,30.998224083082878,122.69885960312091,0,0.0,0.0,0.0
17,1.0,0.0,,2,48,39.0,0,0,0.0,2,18.0,30.31981085209916,184.2538813546044,1,10.5,7.91859150945475,34.11428498737356
23,0.0,0.0,,3,14,11.333333333333334,0,0,0.0,2,38.5,28.899985768362278,420.7875190229434,0,0.0,0.0,0.0
23,0.0,0.0,,3,56,30.0,0,0,0.0,1,23.0,5.685066628180629,23.45564452192723,0,0.0,0.0,0.0
24,0.0,0.0,,4,42,23.5,0,0,0.0,2,7.5,20.50868811092492,116.5806347785347,0,0.0,0.0,0.0
14,0.0,0.0,,2,39,30.5,0,0,0.0,1,53.0,5.654148832830728,13.898814380654288,0,0.0,0.0,0.0
9,0.0,0.0,,1,109,109.0,0,0,0.0,1,6.0,0.32800516284655173,1.2004025313770366,3,7.333333333333333,5.460245964667021,18.362918679235495
9,1.0,0.0,,7,41,14.0,1,16,16.0,1,12.0,22.0369851155269,242.4068362707954,1,7.0,3.8174901920559474,18.586122795807242
24,0.0,0.0,,3,46,35.0,0,0,0.0,1,8.0,7.682250673243963,17.62984746909261,0,0.0,0.0,0.0
4,0.0,0.0,,3,9,8.333333333333334,0,0,0.0,3,28.333333333333332,24.228228410702048,180.659846039575,0,0.0,0.0,0.0
8,1.0,0.0,,5,30,16.2,0,0,0.0,2,13.0,26.27617786529836,178.69091136765093,0,0.0,0.0,0.0
18,1.0,0.0,,3,44,32.333333333333336,0,0,0.0,1,13.0,20.527628854469416,58.796050191001015,0,0.0,0.0,0.0
24,0.0,0.0,,8,16,10.375,1,7,7.0,3,7.0,7.68702156852489,32.52481221475816,1,7.0,4.08260761624911,19.07706036396269
24,0.0,0.0,,3,52,30.333333333333332,0,0,0.0,1,22.0,12.205240213609267,27.623373037242867,0,0.0,0.0,0.0
25,0.0,0.0,,3,10,9.0,1,15,15.0,2,41.0,32.397719870860136,304.66876189963835,0,0.0,0.0,0.0
26,0.0,0.0,,2,11,9.5,0,0,0.0,2,47.5,14.715863132759079,149.96099123225613,0,0.0,0.0,0.0
2,0.0,0.0,,4,30,16.5,1,70,70.0,1,46.0,2.4270334614773077,109.21650576647768,0,0.0,0.0,0.0
16,0.0,0.0,,4,38,20.5,0,0,0.0,1,26.0,1.7353887757930453,22.65625384001864,0,0.0,0.0,0.0
17,1.0,0.0,,2,47,33.0,0,0,0.0,2,23.0,32.25929709797441,156.34935425558015,0,0.0,0.0,0.0
10,1.0,0.0,,3,44,35.666666666666664,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,3,51,36.666666666666664,1,28,28.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,1,29,29.0,1,19,19.0,2,43.0,9.744710137644645,48.52387948921387,0,0.0,0.0,0.0
21,0.0,0.0,,3,52,28.666666666666668,0,0,0.0,1,19.0,5.525649995740286,11.79553595784265,0,0.0,0.0,0.0
19,0.0,0.0,,2,15,11.5,0,0,0.0,2,44.0,37.13755667469496,293.7286290733307,0,0.0,0.0,0.0
12,0.0,0.0,,7,20,11.0,0,0,0.0,3,10.666666666666666,27.039414727235172,118.57642401117509,0,0.0,0.0,0.0
4,0.0,0.0,,3,12,10.666666666666666,0,0,0.0,2,40.0,31.433002265013485,195.17576018033924,0,0.0,0.0,0.0
23,0.0,0.0,,1,13,13.0,0,0,0.0,1,102.0,35.193326093833264,349.1123884804599,0,0.0,0.0,0.0
18,1.0,0.0,,1,7,7.0,1,5,5.0,2,54.0,38.24777092108588,356.71797733710844,0,0.0,0.0,0.0
23,0.0,0.0,,1,69,69.0,0,0,0.0,1,46.0,1.4206371552930344,11.999987792993585,0,0.0,0.0,0.0
8,1.0,0.0,,4,12,10.0,0,0,0.0,2,36.0,16.973039684031523,160.94544433018464,0,0.0,0.0,0.0
24,1.0,0.0,,3,56,34.333333333333336,0,0,0.0,1,7.0,25.998036266436795,94.72601590048012,0,0.0,0.0,0.0
23,0.0,0.0,,2,39,23.0,0,0,0.0,1,68.0,27.379559620564343,86.90782198093775,0,0.0,0.0,0.0
17,1.0,0.0,,2,40,33.0,0,0,0.0,1,48.0,19.009510958961766,40.39090600889023,0,0.0,0.0,0.0
7,0.0,0.0,,2,86,55.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,1,10,10.0,1,17,17.0,1,105.0,2.2744782533258543,23.646359514709687,0,0.0,0.0,0.0
16,1.0,0.0,,2,50,29.5,0,0,0.0,1,52.0,31.052639485865093,102.3935870439142,0,0.0,0.0,0.0
19,1.0,0.0,,2,18,15.0,0,0,0.0,2,42.0,27.785240466629578,271.9238620670232,0,0.0,0.0,0.0
2,1.0,0.0,,0,0,0.0,0,0,0.0,1,116.0,3.3354823717628324,21.607631965594432,0,0.0,0.0,0.0
1,1.0,0.0,,4,60,26.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,4,18,13.0,0,0,0.0,3,18.666666666666668,21.63712151590049,129.0872543271043,0,0.0,0.0,0.0
8,1.0,0.0,,4,14,11.25,0,0,0.0,1,61.0,31.416849607066656,248.89285151151466,0,0.0,0.0,0.0
25,0.0,0.0,,4,33,20.25,0,0,0.0,1,28.0,29.449372522308373,100.78784723477304,0,0.0,0.0,0.0
4,0.0,0.0,,5,42,19.6,0,0,0.0,1,6.0,18.078156430836145,63.40839912155718,0,0.0,0.0,0.0
23,0.0,0.0,,7,20,11.0,0,0,0.0,2,14.0,14.568135033707161,73.80243616754994,0,0.0,0.0,0.0
23,0.0,0.0,,5,20,12.8,0,0,0.0,3,15.666666666666666,13.711901479049786,84.09422332671055,0,0.0,0.0,0.0
26,0.0,0.0,,1,36,36.0,0,0,0.0,1,79.0,2.3521612501437072,26.045397657948264,0,0.0,0.0,0.0
7,0.0,0.0,,3,35,28.666666666666668,0,0,0.0,2,12.5,20.892384239642773,68.19475282508836,0,0.0,0.0,0.0
24,0.0,0.0,,5,23,14.6,1,15,15.0,2,15.5,7.741567025164441,82.47481886616617,0,0.0,0.0,0.0
23,0.0,0.0,,3,18,10.666666666666666,0,0,0.0,2,38.5,23.392305863673446,143.22539874675272,0,0.0,0.0,0.0
4,0.0,0.0,,1,44,44.0,0,0,0.0,1,71.0,2.178650872716168,7.432441498340603,0,0.0,0.0,0.0
7,1.0,0.0,,2,56,47.0,0,0,0.0,1,20.0,18.58759927218168,43.1505063766818,0,0.0,0.0,0.0
15,1.0,0.0,,5,17,12.2,1,39,39.0,4,12.5,13.970548789068314,53.89014375206043,0,0.0,0.0,0.0
23,0.0,0.0,,2,35,23.0,0,0,0.0,2,34.0,27.61320311631957,157.8992667704954,0,0.0,0.0,0.0
22,0.0,0.0,,7,30,13.285714285714286,0,0,0.0,1,7.0,5.18718554625554,27.546478648642168,2,7.5,3.3545534077713106,17.604779245098424
18,1.0,0.0,,3,16,14.0,0,0,0.0,3,22.0,33.93827066312058,149.9035798388928,0,0.0,0.0,0.0
26,0.0,0.0,,4,32,17.5,0,0,0.0,2,21.5,18.62767223605834,190.4098406653179,0,0.0,0.0,0.0
14,0.0,0.0,,4,44,22.0,0,0,0.0,2,11.5,20.611032611416537,137.14573807805908,0,0.0,0.0,0.0
14,0.0,0.0,,5,29,18.8,0,0,0.0,1,6.0,18.572076444522846,44.31492169530214,0,0.0,0.0,0.0
13,0.0,0.0,,5,30,19.0,0,0,0.0,2,8.0,18.93747701103191,50.955372358977094,0,0.0,0.0,0.0
14,0.0,0.0,,3,30,21.333333333333332,0,0,0.0,1,42.0,32.815218610384456,201.44763962225545,0,0.0,0.0,0.0
14,0.0,0.0,,3,61,30.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,4,24,18.75,1,42,42.0,3,11.333333333333334,4.3481600358276795,22.830452438030964,0,0.0,0.0,0.0
19,1.0,0.0,,1,60,60.0,0,0,0.0,1,52.0,2.998679933715536,26.43538830219533,0,0.0,0.0,0.0
4,0.0,0.0,,4,17,9.75,0,0,0.0,4,18.0,26.438282839757438,97.38196667864064,0,0.0,0.0,0.0
15,1.0,0.0,,5,28,16.8,0,0,0.0,2,10.5,13.452484918216573,41.61609860289414,0,0.0,0.0,0.0
1,1.0,0.0,,3,34,27.0,1,18,18.0,2,16.0,2.9025972262466135,23.88357096675223,0,0.0,0.0,0.0
4,0.0,0.0,,4,20,10.5,0,0,0.0,2,33.5,32.17270124086308,195.11044706568615,0,0.0,0.0,0.0
22,0.0,0.0,,6,15,9.666666666666666,1,30,30.0,3,17.333333333333332,13.32688629250787,80.4089755453184,0,0.0,0.0,0.0
17,1.0,0.0,,3,48,35.0,0,0,0.0,0,0.0,0.0,0.0,1,10.5,7.91859150945475,34.11428498737356
25,0.0,0.0,,3,18,11.0,1,19,19.0,3,26.666666666666668,30.919827301698604,214.93234156206333,0,0.0,0.0,0.0
2,0.0,0.0,,3,8,7.333333333333333,0,0,0.0,3,30.333333333333332,26.029620037212563,201.36059915072235,0,0.0,0.0,0.0
16,0.0,0.0,,3,15,10.666666666666666,0,0,0.0,3,27.0,17.033708443309482,126.25245334303013,0,0.0,0.0,0.0
15,1.0,0.0,,6,18,11.166666666666666,0,0,0.0,2,17.0,6.448912165245085,67.4453463396052,0,0.0,0.0,0.0
15,1.0,0.0,,4,31,25.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,4,33,22.5,0,0,0.0,1,17.0,9.425457979801829,34.66866216503357,0,0.0,0.0,0.0
22,0.0,0.0,,4,15,9.75,1,16,16.0,3,24.333333333333332,17.183355307272876,156.4873155106557,0,0.0,0.0,0.0
24,1.0,0.0,,4,41,20.5,1,27,27.0,2,15.0,6.515564566099589,115.71875612755404,0,0.0,0.0,0.0
5,0.0,0.0,,3,37,28.666666666666668,0,0,0.0,1,27.0,8.721183231482987,32.9655606632837,0,0.0,0.0,0.0
6,0.0,0.0,,5,29,15.2,0,0,0.0,1,29.0,25.206600099705017,251.2235720281767,0,0.0,0.0,0.0
16,1.0,0.0,,4,20,12.25,1,14,14.0,3,21.0,20.900457220798042,131.17389522265674,0,0.0,0.0,0.0
9,1.0,0.0,,7,17,10.714285714285714,0,0,0.0,3,11.0,29.548004066374432,98.36064917336672,2,8.0,3.4416713884913595,15.930884439961034
4,0.0,0.0,,5,21,15.6,0,0,0.0,3,10.333333333333334,25.500605351101935,82.19124099444431,0,0.0,0.0,0.0
7,1.0,0.0,,1,72,72.0,1,26,26.0,1,43.0,4.093924490029022,18.883826092073505,0,0.0,0.0,0.0
4,0.0,0.0,,2,84,51.0,1,4,4.0,1,12.0,16.38122147961202,74.30969419117243,0,0.0,0.0,0.0
13,0.0,0.0,,3,37,28.0,0,0,0.0,1,27.0,20.386023680519482,41.11343631959789,0,0.0,0.0,0.0
19,1.0,0.0,,3,47,36.333333333333336,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,1,107,107.0,1,10,10.0,1,8.0,11.829636209622723,82.80745346735847,2,9.0,6.768512229455467,26.83694031789173
25,0.0,0.0,,4,13,9.0,1,68,68.0,2,38.0,18.745402205483494,246.5677870410252,0,0.0,0.0,0.0
21,1.0,0.0,,4,35,18.5,1,35,35.0,1,33.0,3.8891377902986926,124.45240928955737,0,0.0,0.0,0.0
17,1.0,0.0,,8,22,13.25,0,0,0.0,0,0.0,0.0,0.0,2,7.5,3.683441940301524,20.605577068364585
8,1.0,0.0,,7,16,12.0,1,19,19.0,1,20.0,31.822696420845006,228.0891606070394,1,11.5,2.4988101943344416,17.831849840986145
16,1.0,0.0,,2,52,50.5,0,0,0.0,1,13.0,21.705633536275265,82.1495972721096,0,0.0,0.0,0.0
23,0.0,0.0,,3,18,11.0,0,0,0.0,3,26.666666666666668,21.27956840184839,139.7467801263016,0,0.0,0.0,0.0
4,0.0,0.0,,5,26,17.8,0,0,0.0,1,17.0,50.75776676160248,201.285272481321,0,0.0,0.0,0.0
8,1.0,0.0,,4,14,11.0,0,0,0.0,2,32.5,18.615502068213523,111.51696123297349,0,0.0,0.0,0.0
16,0.0,0.0,,3,52,31.666666666666668,0,0,0.0,2,9.0,10.28183264421571,45.76007118783739,0,0.0,0.0,0.0
24,1.0,0.0,,4,41,21.25,1,26,26.0,1,23.0,10.00914866698513,220.20127067367198,0,0.0,0.0,0.0
2,1.0,0.0,,3,36,25.666666666666668,0,0,0.0,1,36.0,17.878023509594495,39.54862745703121,0,0.0,0.0,0.0
19,0.0,0.0,,2,47,35.5,1,21,21.0,2,21.5,10.130390250674369,72.88923300877417,0,0.0,0.0,0.0
3,1.0,0.0,,1,12,12.0,0,0,0.0,2,51.5,20.54000402556547,103.8559233179422,0,0.0,0.0,0.0
14,0.0,0.0,,4,22,11.0,1,20,20.0,4,17.0,13.24020537280395,95.68905557105485,0,0.0,0.0,0.0
9,0.0,0.0,,2,45,44.0,1,22,22.0,2,13.0,8.368532647165408,31.461637106397866,0,0.0,0.0,0.0
6,0.0,0.0,,4,36,24.25,0,0,0.0,1,12.0,15.200694414400663,31.45137538132207,0,0.0,0.0,0.0
24,1.0,0.0,,3,23,20.666666666666668,1,27,27.0,2,25.5,18.462821098396816,207.63602307352733,0,0.0,0.0,0.0
24,0.0,0.0,,3,41,23.333333333333332,1,21,21.0,2,21.5,17.962695913668732,126.39176609946281,0,0.0,0.0,0.0
8,1.0,0.0,,5,20,15.6,0,0,0.0,1,29.0,5.052107859143018,25.712261484115572,0,0.0,0.0,0.0
1,1.0,0.0,,5,22,11.6,1,99,99.0,3,16.666666666666668,3.288123417580099,25.94221007230384,0,0.0,0.0,0.0
9,1.0,0.0,,6,17,11.333333333333334,0,0,0.0,3,14.0,30.816680650162237,120.17104675683852,2,8.0,3.4416713884913595,15.930884439961034
19,0.0,0.0,,4,14,10.75,1,18,18.0,2,34.5,27.6022977685313,204.91923654490137,0,0.0,0.0,0.0
18,1.0,0.0,,3,44,32.333333333333336,0,0,0.0,1,12.0,36.920100443184744,164.22300546157842,0,0.0,0.0,0.0
3,1.0,0.0,,5,13,9.4,1,17,17.0,2,29.0,20.51755829042197,148.25853875400452,0,0.0,0.0,0.0
14,0.0,0.0,,5,29,21.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,5,40,21.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,3,20,12.333333333333334,1,35,35.0,3,25.333333333333332,10.881985328421074,72.21839589819949,0,0.0,0.0,0.0
24,1.0,0.0,,4,22,14.25,0,0,0.0,2,27.5,26.603284801813246,160.55931423247742,0,0.0,0.0,0.0
8,1.0,0.0,,2,60,33.5,1,15,15.0,1,43.0,19.83263917690444,351.64660212141797,0,0.0,0.0,0.0
6,0.0,0.0,,4,25,14.5,0,0,0.0,3,18.0,22.877763554179484,111.11372846867154,0,0.0,0.0,0.0
23,0.0,0.0,,3,19,11.666666666666666,1,56,56.0,3,25.333333333333332,23.17521888773877,166.20198615664594,0,0.0,0.0,0.0
1,1.0,0.0,,4,40,15.5,0,0,0.0,4,12.5,16.44518981589832,100.44777770771742,0,0.0,0.0,0.0
26,0.0,0.0,,6,36,17.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,2,10,9.0,1,15,15.0,2,46.0,26.30659019391141,292.64349555775254,0,0.0,0.0,0.0
26,0.0,0.0,,4,16,10.25,0,0,0.0,4,17.75,21.96971871534756,95.10412737559398,0,0.0,0.0,0.0
3,0.0,0.0,,4,37,19.0,1,11,11.0,2,17.5,20.78035529547394,113.09724600013519,0,0.0,0.0,0.0
18,1.0,0.0,,1,31,31.0,1,9,9.0,2,42.0,26.25395720626178,189.60908360386782,0,0.0,0.0,0.0
4,0.0,0.0,,7,13,9.857142857142858,0,0,0.0,3,11.0,18.59716484366045,88.40188428182682,0,0.0,0.0,0.0
24,0.0,0.0,,7,25,13.285714285714286,1,7,7.0,2,7.5,9.80448497033097,41.05477693501906,1,7.0,4.08260761624911,19.07706036396269
1,1.0,0.0,,2,59,43.5,1,18,18.0,2,13.5,10.416499758847456,51.553426669240935,1,8.0,6.998712484981279,11.10491684557364
14,0.0,0.0,,7,20,11.285714285714286,0,0,0.0,1,24.0,17.261803651327035,39.09137841409756,0,0.0,0.0,0.0
6,0.0,0.0,,4,41,28.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,2,65,53.5,1,6,6.0,1,6.0,16.19480750320016,80.97403751600068,1,8.0,7.099337813785922,33.8607372733859
25,0.0,0.0,,3,33,24.333333333333332,0,0,0.0,1,38.0,22.606492382287126,114.38862341070923,0,0.0,0.0,0.0
24,0.0,0.0,,1,35,35.0,0,0,0.0,1,80.0,19.084260162277303,81.6843198141562,0,0.0,0.0,0.0
3,0.0,0.0,,7,25,14.428571428571429,1,10,10.0,1,6.0,19.14504339551811,95.72521697759043,0,0.0,0.0,0.0
11,0.0,0.0,,5,21,15.4,1,57,57.0,2,12.0,2.978144372404862,18.980240203200974,0,0.0,0.0,0.0
23,0.0,0.0,,2,44,25.5,0,0,0.0,1,63.0,27.379559620564343,86.90782198093775,0,0.0,0.0,0.0
22,0.0,0.0,,3,36,26.333333333333332,0,0,0.0,2,17.0,11.785671640917696,55.58808882425866,0,0.0,0.0,0.0
14,0.0,0.0,,6,33,13.666666666666666,0,0,0.0,2,11.0,16.77463780741864,74.58401253437319,0,0.0,0.0,0.0
24,1.0,0.0,,1,30,30.0,0,0,0.0,1,85.0,47.304256197623246,262.72736606363986,0,0.0,0.0,0.0
14,0.0,0.0,,5,40,17.0,1,33,33.0,2,10.5,16.719896805074942,101.85136523058904,0,0.0,0.0,0.0
12,0.0,0.0,,2,62,56.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3,1.0,0.0,,3,37,30.666666666666668,0,0,0.0,1,15.0,35.01412006532199,242.66670825834382,0,0.0,0.0,0.0
3,0.0,0.0,,3,39,20.333333333333332,1,16,16.0,3,17.333333333333332,15.071943110866394,95.57470305171255,0,0.0,0.0,0.0
24,0.0,0.0,,7,26,13.0,0,0,0.0,2,7.0,12.88232389191708,57.91048439151464,1,7.0,3.076225522835357,18.29897309174285
4,0.0,0.0,,1,80,80.0,1,21,21.0,2,17.5,9.978422046849909,58.52905027491296,0,0.0,0.0,0.0
18,1.0,0.0,,4,18,10.5,0,0,0.0,3,23.333333333333332,24.298680740130624,142.99643765287917,1,7.0,4.561164565443121,19.34884730174577
2,1.0,0.0,,3,45,33.666666666666664,0,0,0.0,1,7.0,29.04890407788164,159.85178396643474,0,0.0,0.0,0.0
15,1.0,0.0,,3,49,32.0,0,0,0.0,2,6.0,14.388186195431267,59.638534618323646,0,0.0,0.0,0.0
23,0.0,0.0,,1,42,42.0,0,0,0.0,2,36.5,34.7623128623379,230.8994294748593,0,0.0,0.0,0.0
13,1.0,0.0,,2,65,54.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
11,0.0,0.0,,6,27,15.5,0,0,0.0,2,7.0,21.551149594455694,58.699041281626634,0,0.0,0.0,0.0
23,0.0,0.0,,0,0,0.0,0,0,0.0,1,116.0,5.204740625407418,25.907001351020345,0,0.0,0.0,0.0
1,1.0,0.0,,6,49,15.0,0,0,0.0,2,7.0,4.954071720870861,23.8236326443337,3,7.666666666666667,2.9597278615834433,16.78148644454905
11,0.0,0.0,,5,35,17.0,0,0,0.0,2,12.5,33.260448726015106,153.81298961758796,0,0.0,0.0,0.0
6,0.0,0.0,,5,9,8.4,0,0,0.0,3,23.0,19.209147902604897,109.3773451028285,0,0.0,0.0,0.0
1,1.0,0.0,,4,45,25.0,0,0,0.0,1,7.0,12.613052998915942,25.226105997831883,0,0.0,0.0,0.0
3,1.0,0.0,,3,49,27.0,0,0,0.0,1,32.0,21.617924790915666,58.29230031783313,0,0.0,0.0,0.0
18,1.0,0.0,,3,26,19.0,0,0,0.0,3,18.666666666666668,18.281026857901832,84.4483310154543,0,0.0,0.0,0.0
17,1.0,0.0,,3,44,20.333333333333332,0,0,0.0,3,17.333333333333332,20.807725836856626,130.8915832642679,0,0.0,0.0,0.0
25,0.0,0.0,,4,33,25.0,0,0,0.0,1,7.0,2.9943928498797763,9.210516934787236,0,0.0,0.0,0.0
23,0.0,0.0,,3,31,22.0,1,42,42.0,2,22.5,4.134530522454566,32.785792735646154,0,0.0,0.0,0.0
21,1.0,0.0,,3,29,16.666666666666668,0,0,0.0,2,29.0,30.789011137933493,260.99414092718797,0,0.0,0.0,0.0
25,0.0,0.0,,3,47,36.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,3,66,32.666666666666664,0,0,0.0,1,15.0,13.392971485783029,32.968956839163475,0,0.0,0.0,0.0
15,0.0,0.0,,4,32,22.25,0,0,0.0,1,14.0,14.687151066576792,156.5494312984251,0,0.0,0.0,0.0
12,0.0,0.0,,2,17,16.0,1,33,33.0,2,39.0,30.95275668287843,180.59806708169194,0,0.0,0.0,0.0
13,0.0,0.0,,2,47,28.5,1,30,30.0,2,28.5,33.65021435306717,168.9741317316711,0,0.0,0.0,0.0
5,0.0,0.0,,5,20,14.8,0,0,0.0,2,13.0,23.80368198032072,74.32189210575285,0,0.0,0.0,0.0
25,0.0,0.0,,3,19,12.333333333333334,0,0,0.0,3,25.333333333333332,31.334159064342845,162.79641965680054,0,0.0,0.0,0.0
19,0.0,0.0,,4,30,17.25,0,0,0.0,1,38.0,27.876888589060016,171.18609725507173,2,8.25,3.411943296639702,20.824978803018855
2,0.0,0.0,,3,30,29.0,1,33,33.0,1,24.0,2.770055452758417,63.71127541344309,0,0.0,0.0,0.0
26,0.0,0.0,,4,25,16.75,0,0,0.0,1,36.0,30.245379278072896,169.15543787677115,0,0.0,0.0,0.0
2,0.0,0.0,,2,20,13.5,1,23,23.0,1,84.0,20.53491571253486,263.88120142745527,0,0.0,0.0,0.0
23,0.0,0.0,,1,76,76.0,0,0,0.0,1,19.0,105.96105289025911,1059.6105289025909,0,0.0,0.0,0.0
26,0.0,0.0,,2,11,10.0,0,0,0.0,2,45.0,29.25821780075692,156.45473345931362,0,0.0,0.0,0.0
17,1.0,0.0,,3,44,35.333333333333336,0,0,0.0,1,7.0,43.67164104396807,248.53519742357554,0,0.0,0.0,0.0
6,0.0,0.0,,1,59,59.0,1,24,24.0,1,56.0,2.670755512242082,40.686994889342486,0,0.0,0.0,0.0
19,1.0,0.0,,5,15,10.8,0,0,0.0,3,18.333333333333332,18.14881558927478,125.59743277191819,0,0.0,0.0,0.0
9,1.0,0.0,,2,50,29.5,0,0,0.0,2,27.5,27.22096339300446,92.0773653494144,0,0.0,0.0,0.0
8,1.0,0.0,,4,19,10.75,1,15,15.0,1,61.0,19.83263917690444,359.4376935422977,0,0.0,0.0,0.0
14,0.0,0.0,,2,40,38.0,0,0,0.0,1,31.0,13.977835833428578,27.955671666857157,0,0.0,0.0,0.0
18,1.0,0.0,,4,18,10.5,0,0,0.0,3,23.333333333333332,24.298680740130624,143.1492882011884,1,7.0,4.561164565443121,19.34884730174577
5,0.0,0.0,,4,36,23.0,0,0,0.0,1,13.0,27.17827023619725,57.315394423394444,0,0.0,0.0,0.0
1,1.0,0.0,,5,22,12.0,1,99,99.0,3,16.0,3.288123417580099,22.00875749898368,0,0.0,0.0,0.0
24,1.0,0.0,,3,41,23.333333333333332,1,27,27.0,2,21.5,6.62874262139279,122.05915100408963,0,0.0,0.0,0.0
24,1.0,0.0,,3,42,29.333333333333332,0,0,0.0,1,25.0,27.34610533149454,113.8286214991936,0,0.0,0.0,0.0
16,0.0,0.0,,1,75,75.0,0,0,0.0,1,40.0,25.890944890450843,186.7992060237269,0,0.0,0.0,0.0
9,0.0,0.0,,6,25,17.166666666666668,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,5,32,15.0,0,0,0.0,3,12.0,27.787754874773242,151.34104133132917,0,0.0,0.0,0.0
7,0.0,0.0,,3,38,29.666666666666668,1,20,20.0,1,13.0,2.686798942707102,32.24158731248484,1,9.0,6.148493208962679,21.30509141282043
6,0.0,0.0,,7,17,11.428571428571429,0,0,0.0,2,12.0,15.061485572747921,94.55243981339082,1,9.0,3.725714886517573,22.508808225440895
14,0.0,0.0,,5,28,18.0,1,14,14.0,2,9.0,17.5880107044753,98.08471244562529,0,0.0,0.0,0.0
